channel,floorid,mac_address,roomid,signal_strength,source,ssid,timestamp
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,293.0,CA:0F:36:7D:94:1C,111.0,-59.031000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,295.0,CA:0F:36:7D:94:1C,111.0,-76.256,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,303.0,CA:0F:36:7D:94:1C,111.0,-59.05500000000001,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,303.0,CA:0F:36:7D:94:1C,111.0,-59.05500000000001,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,303.0,CA:0F:36:7D:94:1C,111.0,-59.05500000000001,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,303.0,CA:0F:36:7D:94:1C,111.0,-59.05500000000001,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,303.0,CA:0F:36:7D:94:1C,111.0,-59.05500000000001,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,303.0,CA:0F:36:7D:94:1C,111.0,-59.05500000000001,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,303.0,CA:0F:36:7D:94:1C,111.0,-63.8912,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,303.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,305.0,CA:0F:36:7D:94:1C,111.0,-58.935,cap1,Realme 6 Pro,2023-12-13 16:21:02
